"","Sample","MTaxa","Proportion","Day","Condition","Experiment"
"2220","m27_E6_S53","Lachnospiraceae UCG-001",0,"Day2","Minus",3
"2221","m27_E6_S53","Lachnospiraceae NK4A136 group",0,"Day2","Minus",3
"2222","m27_E6_S53","Streptococcus",0.000619568130034959,"Day2","Minus",3
"2223","m27_E6_S53","Romboutsia",0.00030978406501748,"Day2","Minus",3
"2224","m27_E6_S53","Erysipelatoclostridium",0,"Day2","Minus",3
"2225","m27_E6_S53","Bifidobacterium",0.000619568130034959,"Day2","Minus",3
"2226","m27_E6_S53","Lachnoclostridium",0,"Day2","Minus",3
"2227","m27_E6_S53","Anaerostipes",0,"Day2","Minus",3
"2228","m27_E6_S53","Lachnospiraceae UCG-006",0,"Day2","Minus",3
"2229","m27_E6_S53","Salmonella",0,"Day2","Minus",3
"2230","m27_E6_S53","Parabacteroides",0,"Day2","Minus",3
"2231","m27_E6_S53","Cutibacterium",0,"Day2","Minus",3
"2232","m27_E6_S53","Unclassified",2.10281423333865,"Day2","Minus",3
"2233","m27_E6_S53","Other",11.5938235253117,"Day2","Minus",3
"2234","m27_F1_S46","Escherichia-Shigella",0,"Baseline","Plus",3
"2235","m27_F1_S46","Bacteroides",2.67182662106317,"Baseline","Plus",3
"2236","m27_F1_S46","HT002",1.29380595983112,"Baseline","Plus",3
"2237","m27_F1_S46","[Clostridium] innocuum group",0,"Baseline","Plus",3
"2238","m27_F1_S46","Ligilactobacillus",0.604446480370154,"Baseline","Plus",3
"2239","m27_F1_S46","Dubosiella",3.48687968470463,"Baseline","Plus",3
"2240","m27_F1_S46","Blautia",0.000418978613934949,"Baseline","Plus",3
"2241","m27_F1_S46","Faecalibaculum",7.05029279622137,"Baseline","Plus",3
"2242","m27_F1_S46","Lactobacillus",10.6075608880671,"Baseline","Plus",3
"2243","m27_F1_S46","Enterococcus",0,"Baseline","Plus",3
"2244","m27_F1_S46","Turicibacter",1.75216856347596,"Baseline","Plus",3
"2245","m27_F1_S46","Clostridium sensu stricto 1",2.0752010748198,"Baseline","Plus",3
"2246","m27_F1_S46","Paraclostridium",0,"Baseline","Plus",3
"2247","m27_F1_S46","Ileibacterium",0,"Baseline","Plus",3
"2248","m27_F1_S46","Klebsiella",0,"Baseline","Plus",3
"2249","m27_F1_S46","Lachnospiraceae UCG-001",4.49424393214222,"Baseline","Plus",3
"2250","m27_F1_S46","Lachnospiraceae NK4A136 group",8.97186837926503,"Baseline","Plus",3
"2251","m27_F1_S46","Streptococcus",0.00516740290519771,"Baseline","Plus",3
"2252","m27_F1_S46","Romboutsia",1.12104711135195,"Baseline","Plus",3
"2253","m27_F1_S46","Erysipelatoclostridium",0.0187143780890944,"Baseline","Plus",3
"2254","m27_F1_S46","Bifidobacterium",1.99014841619101,"Baseline","Plus",3
"2255","m27_F1_S46","Lachnoclostridium",0.920077036201149,"Baseline","Plus",3
"2256","m27_F1_S46","Anaerostipes",0,"Baseline","Plus",3
"2257","m27_F1_S46","Lachnospiraceae UCG-006",0.146921833953189,"Baseline","Plus",3
"2258","m27_F1_S46","Salmonella",0,"Baseline","Plus",3
"2259","m27_F1_S46","Parabacteroides",0.331272424084567,"Baseline","Plus",3
"2260","m27_F1_S46","Cutibacterium",0,"Baseline","Plus",3
"2261","m27_F1_S46","Unclassified",35.5443300322474,"Baseline","Plus",3
"2262","m27_F1_S46","Other",16.913608006402,"Baseline","Plus",3
"2263","m27_F16_S61","Escherichia-Shigella",0.0015379737550694,"Day13","Plus",3
"2264","m27_F16_S61","Bacteroides",39.599275022833,"Day13","Plus",3
"2265","m27_F16_S61","HT002",2.24993729799306,"Day13","Plus",3
"2266","m27_F16_S61","[Clostridium] innocuum group",7.58646961673694,"Day13","Plus",3
"2267","m27_F16_S61","Ligilactobacillus",0,"Day13","Plus",3
"2268","m27_F16_S61","Dubosiella",0,"Day13","Plus",3
"2269","m27_F16_S61","Blautia",22.6896085028654,"Day13","Plus",3
"2270","m27_F16_S61","Faecalibaculum",0,"Day13","Plus",3
"2271","m27_F16_S61","Lactobacillus",0.00177458510200315,"Day13","Plus",3
"2272","m27_F16_S61","Enterococcus",16.235205875533,"Day13","Plus",3
"2273","m27_F16_S61","Turicibacter",0.0238977460403091,"Day13","Plus",3
"2274","m27_F16_S61","Clostridium sensu stricto 1",0.0417619027338075,"Day13","Plus",3
"2275","m27_F16_S61","Paraclostridium",0,"Day13","Plus",3
"2276","m27_F16_S61","Ileibacterium",0,"Day13","Plus",3
"2277","m27_F16_S61","Klebsiella",9.10941855127605,"Day13","Plus",3
"2278","m27_F16_S61","Lachnospiraceae UCG-001",0,"Day13","Plus",3
"2279","m27_F16_S61","Lachnospiraceae NK4A136 group",0.00118305673466877,"Day13","Plus",3
"2280","m27_F16_S61","Streptococcus",0,"Day13","Plus",3
"2281","m27_F16_S61","Romboutsia",0.00106475106120189,"Day13","Plus",3
"2282","m27_F16_S61","Erysipelatoclostridium",0,"Day13","Plus",3
"2283","m27_F16_S61","Bifidobacterium",0,"Day13","Plus",3
"2284","m27_F16_S61","Lachnoclostridium",0,"Day13","Plus",3
"2285","m27_F16_S61","Anaerostipes",0,"Day13","Plus",3
"2286","m27_F16_S61","Lachnospiraceae UCG-006",0,"Day13","Plus",3
"2287","m27_F16_S61","Salmonella",0,"Day13","Plus",3
"2288","m27_F16_S61","Parabacteroides",0,"Day13","Plus",3
"2289","m27_F16_S61","Cutibacterium",0.000473222693867507,"Day13","Plus",3
"2290","m27_F16_S61","Unclassified",0.436429629419308,"Day13","Plus",3
"2291","m27_F16_S61","Other",2.0219622652224,"Day13","Plus",3
"2292","m27_F6_S54","Escherichia-Shigella",0,"Day2","Plus",3
"2293","m27_F6_S54","Bacteroides",57.0412894622762,"Day2","Plus",3
"2294","m27_F6_S54","HT002",0.595245640231304,"Day2","Plus",3
"2295","m27_F6_S54","[Clostridium] innocuum group",7.67405484473672,"Day2","Plus",3
"2296","m27_F6_S54","Ligilactobacillus",0,"Day2","Plus",3
"2297","m27_F6_S54","Dubosiella",0,"Day2","Plus",3
"2298","m27_F6_S54","Blautia",0,"Day2","Plus",3
"2299","m27_F6_S54","Faecalibaculum",0,"Day2","Plus",3
"2300","m27_F6_S54","Lactobacillus",0.000887291201366936,"Day2","Plus",3
"2301","m27_F6_S54","Enterococcus",14.2450799702884,"Day2","Plus",3
"2302","m27_F6_S54","Turicibacter",0.00519699132229205,"Day2","Plus",3
"2303","m27_F6_S54","Clostridium sensu stricto 1",0.221949556227643,"Day2","Plus",3
"2304","m27_F6_S54","Paraclostridium",12.2215490076282,"Day2","Plus",3
"2305","m27_F6_S54","Ileibacterium",0,"Day2","Plus",3
"2306","m27_F6_S54","Klebsiella",6.64695190121153,"Day2","Plus",3
"2307","m27_F6_S54","Lachnospiraceae UCG-001",0,"Day2","Plus",3
"2308","m27_F6_S54","Lachnospiraceae NK4A136 group",0,"Day2","Plus",3
"2309","m27_F6_S54","Streptococcus",0.000253511771819124,"Day2","Plus",3
"2310","m27_F6_S54","Romboutsia",0,"Day2","Plus",3
"2311","m27_F6_S54","Erysipelatoclostridium",0,"Day2","Plus",3
"2312","m27_F6_S54","Bifidobacterium",0,"Day2","Plus",3
"2313","m27_F6_S54","Lachnoclostridium",0,"Day2","Plus",3
"2314","m27_F6_S54","Anaerostipes",0,"Day2","Plus",3
"2315","m27_F6_S54","Lachnospiraceae UCG-006",0,"Day2","Plus",3
"2316","m27_F6_S54","Salmonella",0,"Day2","Plus",3
"2317","m27_F6_S54","Parabacteroides",0,"Day2","Plus",3
"2318","m27_F6_S54","Cutibacterium",0,"Day2","Plus",3
"2319","m27_F6_S54","Unclassified",0.258708763141414,"Day2","Plus",3
"2320","m27_F6_S54","Other",1.08883305996314,"Day2","Plus",3
"2321","m27_G1_S47","Escherichia-Shigella",0,"Baseline","Minus",3
"2322","m27_G1_S47","Bacteroides",2.98715383734481,"Baseline","Minus",3
"2323","m27_G1_S47","HT002",1.85922438009013,"Baseline","Minus",3
"2324","m27_G1_S47","[Clostridium] innocuum group",0,"Baseline","Minus",3
"2325","m27_G1_S47","Ligilactobacillus",1.36599101374883,"Baseline","Minus",3
"2326","m27_G1_S47","Dubosiella",9.33640509535261,"Baseline","Minus",3
"2327","m27_G1_S47","Blautia",0.00121253763918922,"Baseline","Minus",3
"2328","m27_G1_S47","Faecalibaculum",5.05331797452324,"Baseline","Minus",3
"2329","m27_G1_S47","Lactobacillus",12.2346395058235,"Baseline","Minus",3
"2330","m27_G1_S47","Enterococcus",0,"Baseline","Minus",3
"2331","m27_G1_S47","Turicibacter",1.15420110610378,"Baseline","Minus",3
"2332","m27_G1_S47","Clostridium sensu stricto 1",4.83074995452984,"Baseline","Minus",3
"2333","m27_G1_S47","Paraclostridium",0,"Baseline","Minus",3
"2334","m27_G1_S47","Ileibacterium",0,"Baseline","Minus",3
"2335","m27_G1_S47","Klebsiella",0,"Baseline","Minus",3
"2336","m27_G1_S47","Lachnospiraceae UCG-001",1.96458042829524,"Baseline","Minus",3
"2337","m27_G1_S47","Lachnospiraceae NK4A136 group",2.48017837775937,"Baseline","Minus",3
"2338","m27_G1_S47","Streptococcus",0.00902666909174194,"Baseline","Minus",3
"2339","m27_G1_S47","Romboutsia",2.21975223814239,"Baseline","Minus",3
"2340","m27_G1_S47","Erysipelatoclostridium",0,"Baseline","Minus",3
"2341","m27_G1_S47","Bifidobacterium",3.84845974038222,"Baseline","Minus",3
"2342","m27_G1_S47","Lachnoclostridium",0.328328247411569,"Baseline","Minus",3
"2343","m27_G1_S47","Anaerostipes",0,"Baseline","Minus",3
"2344","m27_G1_S47","Lachnospiraceae UCG-006",0.0270800072752258,"Baseline","Minus",3
"2345","m27_G1_S47","Salmonella",0,"Baseline","Minus",3
"2346","m27_G1_S47","Parabacteroides",0.519909194403465,"Baseline","Minus",3
"2347","m27_G1_S47","Cutibacterium",0,"Baseline","Minus",3
"2348","m27_G1_S47","Unclassified",33.7076032846297,"Baseline","Minus",3
"2349","m27_G1_S47","Other",16.0721864074531,"Baseline","Minus",3
"2350","m27_G16_S62","Escherichia-Shigella",0.00139990830600596,"Day13","Minus",3
"2351","m27_G16_S62","Bacteroides",0.0103243237567939,"Day13","Minus",3
"2352","m27_G16_S62","HT002",0,"Day13","Minus",3
"2353","m27_G16_S62","[Clostridium] innocuum group",0.0183737965163282,"Day13","Minus",3
"2354","m27_G16_S62","Ligilactobacillus",0.00122491976775521,"Day13","Minus",3
"2355","m27_G16_S62","Dubosiella",0,"Day13","Minus",3
"2356","m27_G16_S62","Blautia",0.0545964239342323,"Day13","Minus",3
"2357","m27_G16_S62","Faecalibaculum",0.0062995873770268,"Day13","Minus",3
"2358","m27_G16_S62","Lactobacillus",21.9530120777089,"Day13","Minus",3
"2359","m27_G16_S62","Enterococcus",0.0138240945218088,"Day13","Minus",3
"2360","m27_G16_S62","Turicibacter",3.65271074744604,"Day13","Minus",3
"2361","m27_G16_S62","Clostridium sensu stricto 1",0,"Day13","Minus",3
"2362","m27_G16_S62","Paraclostridium",0,"Day13","Minus",3
"2363","m27_G16_S62","Ileibacterium",0,"Day13","Minus",3
"2364","m27_G16_S62","Klebsiella",0,"Day13","Minus",3
"2365","m27_G16_S62","Lachnospiraceae UCG-001",16.4373733520454,"Day13","Minus",3
"2366","m27_G16_S62","Lachnospiraceae NK4A136 group",18.157335694512,"Day13","Minus",3
"2367","m27_G16_S62","Streptococcus",0,"Day13","Minus",3
"2368","m27_G16_S62","Romboutsia",0.000349977076501489,"Day13","Minus",3
"2369","m27_G16_S62","Erysipelatoclostridium",0,"Day13","Minus",3
"2370","m27_G16_S62","Bifidobacterium",3.01557747967508,"Day13","Minus",3
"2371","m27_G16_S62","Lachnoclostridium",1.1865972778783,"Day13","Minus",3
"2372","m27_G16_S62","Anaerostipes",0,"Day13","Minus",3
"2373","m27_G16_S62","Lachnospiraceae UCG-006",0.292755824493496,"Day13","Minus",3
"2374","m27_G16_S62","Salmonella",0,"Day13","Minus",3
"2375","m27_G16_S62","Parabacteroides",0,"Day13","Minus",3
"2376","m27_G16_S62","Cutibacterium",0,"Day13","Minus",3
"2377","m27_G16_S62","Unclassified",14.7550335453028,"Day13","Minus",3
"2378","m27_G16_S62","Other",20.4432109696815,"Day13","Minus",3
"2379","m27_G6_S55","Escherichia-Shigella",42.0744117342352,"Day2","Minus",3
"2380","m27_G6_S55","Bacteroides",0,"Day2","Minus",3
"2381","m27_G6_S55","HT002",0,"Day2","Minus",3
"2382","m27_G6_S55","[Clostridium] innocuum group",23.607161118482,"Day2","Minus",3
"2383","m27_G6_S55","Ligilactobacillus",0,"Day2","Minus",3
"2384","m27_G6_S55","Dubosiella",0,"Day2","Minus",3
"2385","m27_G6_S55","Blautia",0,"Day2","Minus",3
"2386","m27_G6_S55","Faecalibaculum",0,"Day2","Minus",3
"2387","m27_G6_S55","Lactobacillus",0.00668388882019336,"Day2","Minus",3
"2388","m27_G6_S55","Enterococcus",0,"Day2","Minus",3
"2389","m27_G6_S55","Turicibacter",0,"Day2","Minus",3
"2390","m27_G6_S55","Clostridium sensu stricto 1",0,"Day2","Minus",3
"2391","m27_G6_S55","Paraclostridium",0,"Day2","Minus",3
"2392","m27_G6_S55","Ileibacterium",0,"Day2","Minus",3
"2393","m27_G6_S55","Klebsiella",11.0310901088471,"Day2","Minus",3
"2394","m27_G6_S55","Lachnospiraceae UCG-001",0,"Day2","Minus",3
"2395","m27_G6_S55","Lachnospiraceae NK4A136 group",0,"Day2","Minus",3
"2396","m27_G6_S55","Streptococcus",0.00601549993817403,"Day2","Minus",3
"2397","m27_G6_S55","Romboutsia",0.001002583323029,"Day2","Minus",3
"2398","m27_G6_S55","Erysipelatoclostridium",0,"Day2","Minus",3
"2399","m27_G6_S55","Bifidobacterium",0.00334194441009668,"Day2","Minus",3
"2400","m27_G6_S55","Lachnoclostridium",0,"Day2","Minus",3
"2401","m27_G6_S55","Anaerostipes",0.00334194441009668,"Day2","Minus",3
"2402","m27_G6_S55","Lachnospiraceae UCG-006",0,"Day2","Minus",3
"2403","m27_G6_S55","Salmonella",19.0995464981435,"Day2","Minus",3
"2404","m27_G6_S55","Parabacteroides",0,"Day2","Minus",3
"2405","m27_G6_S55","Cutibacterium",0.00334194441009668,"Day2","Minus",3
"2406","m27_G6_S55","Unclassified",3.79043334993166,"Day2","Minus",3
"2407","m27_G6_S55","Other",0.373629385048801,"Day2","Minus",3
"2408","m27_neg_S40","Escherichia-Shigella",4.04144374441516,"Ctrl","Ctrl",3
"2409","m27_neg_S40","Bacteroides",0.245450123856168,"Ctrl","Ctrl",3
"2410","m27_neg_S40","HT002",0.840412175231029,"Ctrl","Ctrl",3
"2411","m27_neg_S40","[Clostridium] innocuum group",0.0158354918616883,"Ctrl","Ctrl",3
"2412","m27_neg_S40","Ligilactobacillus",0,"Ctrl","Ctrl",3
"2413","m27_neg_S40","Dubosiella",0,"Ctrl","Ctrl",3
"2414","m27_neg_S40","Blautia",19.6050929958111,"Ctrl","Ctrl",3
"2415","m27_neg_S40","Faecalibaculum",0,"Ctrl","Ctrl",3
"2416","m27_neg_S40","Lactobacillus",0.620600466769974,"Ctrl","Ctrl",3
"2417","m27_neg_S40","Enterococcus",0.486752856986657,"Ctrl","Ctrl",3
"2418","m27_neg_S40","Turicibacter",0.188517760258194,"Ctrl","Ctrl",3
"2419","m27_neg_S40","Clostridium sensu stricto 1",2.93522152722008,"Ctrl","Ctrl",3
"2420","m27_neg_S40","Paraclostridium",0,"Ctrl","Ctrl",3
"2421","m27_neg_S40","Ileibacterium",0,"Ctrl","Ctrl",3
"2422","m27_neg_S40","Klebsiella",0.173813374958055,"Ctrl","Ctrl",3
"2423","m27_neg_S40","Lachnospiraceae UCG-001",0,"Ctrl","Ctrl",3
"2424","m27_neg_S40","Lachnospiraceae NK4A136 group",0,"Ctrl","Ctrl",3
"2425","m27_neg_S40","Streptococcus",23.5458682562484,"Ctrl","Ctrl",3
"2426","m27_neg_S40","Romboutsia",5.21779456842629,"Ctrl","Ctrl",3
"2427","m27_neg_S40","Erysipelatoclostridium",0.179845943286317,"Ctrl","Ctrl",3
"2428","m27_neg_S40","Bifidobacterium",12.0074502218854,"Ctrl","Ctrl",3
"2429","m27_neg_S40","Lachnoclostridium",0,"Ctrl","Ctrl",3
"2430","m27_neg_S40","Anaerostipes",10.37526345357,"Ctrl","Ctrl",3
"2431","m27_neg_S40","Lachnospiraceae UCG-006",0,"Ctrl","Ctrl",3
"2432","m27_neg_S40","Salmonella",0,"Ctrl","Ctrl",3
"2433","m27_neg_S40","Parabacteroides",0,"Ctrl","Ctrl",3
"2434","m27_neg_S40","Cutibacterium",0,"Ctrl","Ctrl",3
"2435","m27_neg_S40","Unclassified",0.353282282723853,"Ctrl","Ctrl",3
"2436","m27_neg_S40","Other",19.1673547564916,"Ctrl","Ctrl",3
"2437","m27_pos_S39","Escherichia-Shigella",0.346869736142786,"Ctrl","Ctrl",3
"2438","m27_pos_S39","Bacteroides",87.6441541130849,"Ctrl","Ctrl",3
"2439","m27_pos_S39","HT002",0.0762072950909566,"Ctrl","Ctrl",3
"2440","m27_pos_S39","[Clostridium] innocuum group",0.0123731401623693,"Ctrl","Ctrl",3
"2441","m27_pos_S39","Ligilactobacillus",0,"Ctrl","Ctrl",3
"2442","m27_pos_S39","Dubosiella",0,"Ctrl","Ctrl",3
"2443","m27_pos_S39","Blautia",2.44819450576335,"Ctrl","Ctrl",3
"2444","m27_pos_S39","Faecalibaculum",0,"Ctrl","Ctrl",3
"2445","m27_pos_S39","Lactobacillus",0.0703019327407349,"Ctrl","Ctrl",3
"2446","m27_pos_S39","Enterococcus",0.0947670053345107,"Ctrl","Ctrl",3
"2447","m27_pos_S39","Turicibacter",0.0165912561268134,"Ctrl","Ctrl",3
"2448","m27_pos_S39","Clostridium sensu stricto 1",0.293159059528865,"Ctrl","Ctrl",3
"2449","m27_pos_S39","Paraclostridium",0.0118107247004435,"Ctrl","Ctrl",3
"2450","m27_pos_S39","Ileibacterium",0,"Ctrl","Ctrl",3
"2451","m27_pos_S39","Klebsiella",0.0212311836877019,"Ctrl","Ctrl",3
"2452","m27_pos_S39","Lachnospiraceae UCG-001",0,"Ctrl","Ctrl",3
"2453","m27_pos_S39","Lachnospiraceae NK4A136 group",0.00548355075377732,"Ctrl","Ctrl",3
"2454","m27_pos_S39","Streptococcus",2.65417916869371,"Ctrl","Ctrl",3
"2455","m27_pos_S39","Romboutsia",0.571414109316693,"Ctrl","Ctrl",3
"2456","m27_pos_S39","Erysipelatoclostridium",0.0118107247004435,"Ctrl","Ctrl",3
"2457","m27_pos_S39","Bifidobacterium",1.52119322064402,"Ctrl","Ctrl",3
"2458","m27_pos_S39","Lachnoclostridium",0.00126543478933323,"Ctrl","Ctrl",3
"2459","m27_pos_S39","Anaerostipes",1.20469391944523,"Ctrl","Ctrl",3
"2460","m27_pos_S39","Lachnospiraceae UCG-006",0,"Ctrl","Ctrl",3
"2461","m27_pos_S39","Salmonella",0,"Ctrl","Ctrl",3
"2462","m27_pos_S39","Parabacteroides",0,"Ctrl","Ctrl",3
"2463","m27_pos_S39","Cutibacterium",0,"Ctrl","Ctrl",3
"2464","m27_pos_S39","Unclassified",0.689802564052087,"Ctrl","Ctrl",3
"2465","m27_pos_S39","Other",2.3044973552413,"Ctrl","Ctrl",3
